signature_hash,distinct_strategy_signature,rows,exact_rows,template_rows,primary_family,asset_bucket,signal_bucket,action_bucket,frequency_bucket,parameter_bucket,example_study_id,example_idea_id,example_title
86e97208354daaf8,market_timing|bonds_rates|momentum_trend|rotation_allocation|monthly|3y|7y,1,1,0,market_timing,bonds_rates,momentum_trend,rotation_allocation,monthly,3y|7y,W7127133128,lit_w7127133128_market_timing,The Attitudes of Accountants Towards Mutual Funds in Kuwait
d2a2cf5224192f74,market_timing|bonds_rates|momentum_trend|rotation_allocation|unspecified|000y|000y,1,0,1,market_timing,bonds_rates,momentum_trend,rotation_allocation,unspecified,000y|000y,W2766754978,lit_w2766754978_market_timing,Gravitational Waves and Gamma-Rays from a Binary Neutron Star Merger: GW170817 and GRB 170817A
4c29d0c793356764,market_timing|bonds_rates|momentum_trend|rotation_allocation|unspecified|no_explicit_lookback,1,0,1,market_timing,bonds_rates,momentum_trend,rotation_allocation,unspecified,no_explicit_lookback,W7160825351,lit_w7160825351_market_timing,ESG Integration and Long-Term Portfolio Performance: Evidence from International Markets
9b3488eb14672486,market_timing|bonds_rates|momentum_trend|template_relationship|intraday|template_params_unspecified,1,1,0,market_timing,bonds_rates,momentum_trend,template_relationship,intraday,template_params_unspecified,W7151428503,lit_w7151428503_market_timing,"Reconfiguring agency under platform governance: Baby Boomer and Generation X singers negotiating identity, algorithms, and monetization"
b105d9d5783f2316,market_timing|bonds_rates|momentum_trend|template_relationship|quarterly|template_params_unspecified,1,1,0,market_timing,bonds_rates,momentum_trend,template_relationship,quarterly,template_params_unspecified,W2735064202,lit_w2735064202_market_timing,Agricultural transition: Niche and regime knowledge systems’ boundary dynamics
cb9aeaf281ae18c7,market_timing|bonds_rates|regime_switching|forecast_rank_template|daily|no_explicit_lookback,1,1,0,market_timing,bonds_rates,regime_switching,forecast_rank_template,daily,no_explicit_lookback,W2094896388,lit_w2094896388_market_timing,The Chuva Project: How Does Convection Vary across Brazil?
efbd3ad7a20bf3a4,market_timing|bonds_rates|regime_switching|forecast_rank_template|unspecified|no_explicit_lookback,1,0,1,market_timing,bonds_rates,regime_switching,forecast_rank_template,unspecified,no_explicit_lookback,W7162606451,lit_w7162606451_market_timing,"Uncovering multi-channel magnetic hopfion annihilation via a single-node, billion-spin-scale atomistic framework"
840084c3d51fd626,market_timing|bonds_rates|reversal_mean_reversion|forecast_rank_template|annual|3d|3d,1,0,1,market_timing,bonds_rates,reversal_mean_reversion,forecast_rank_template,annual,3d|3d,W2152934152,lit_w2152934152_market_timing,"Weighing costs and benefits of mating in bushcrickets (Insecta: Orthoptera: Tettigoniidae), with an emphasis on nuptial gifts, protandry and mate density"
a3abaf780ab591d3,market_timing|bonds_rates|reversal_mean_reversion|forecast_rank_template|annual|3y|3y,1,0,1,market_timing,bonds_rates,reversal_mean_reversion,forecast_rank_template,annual,3y|3y,W4200582070,lit_w4200582070_market_timing,Recent trends in global insecticide use for disease vector control and potential implications for resistance management
bdf723b2e0b3b37c,market_timing|bonds_rates|reversal_mean_reversion|forecast_rank_template|daily|20y|20y,1,1,0,market_timing,bonds_rates,reversal_mean_reversion,forecast_rank_template,daily,20y|20y,W2007391785,lit_w2007391785_market_timing,Development of individual differences in stress responsiveness: an overview of factors mediating the outcome of early life experiences
28f85511e3b988a3,market_timing|bonds_rates|reversal_mean_reversion|forecast_rank_template|daily|30y|30y,1,1,0,market_timing,bonds_rates,reversal_mean_reversion,forecast_rank_template,daily,30y|30y,W2101024482,lit_w2101024482_market_timing,The Impact of Air Pollution on Infant Mortality: Evidence from Geographic Variation in Pollution Shocks Induced by a Recession
e1dc1fb01089681c,market_timing|bonds_rates|reversal_mean_reversion|forecast_rank_template|daily|4w|4w,1,1,0,market_timing,bonds_rates,reversal_mean_reversion,forecast_rank_template,daily,4w|4w,W2902233584,lit_w2902233584_market_timing,American Society of Hematology 2018 guidelines for management of venous thromboembolism: optimal management of anticoagulation therapy
7f7f165fd593deef,market_timing|bonds_rates|reversal_mean_reversion|forecast_rank_template|daily|6y|6y,1,1,0,market_timing,bonds_rates,reversal_mean_reversion,forecast_rank_template,daily,6y|6y,W2796469246,lit_w2796469246_market_timing,Mortgage-Backed Securities and the Financial Crisis of 2008: a Post Mortem
1af36fe745af97d3,market_timing|bonds_rates|reversal_mean_reversion|forecast_rank_template|monthly|10y|10y,1,1,0,market_timing,bonds_rates,reversal_mean_reversion,forecast_rank_template,monthly,10y|10y,W7161016020,lit_w7161016020_market_timing,Depriving the Deprived: A Narrative Review of Brain Drain of Health Professionals from Low- and Middle-Income (LMICs) to High Income Countries through an Equity Lens
8112cdba5afb0206,market_timing|bonds_rates|reversal_mean_reversion|forecast_rank_template|monthly|3y|3y,1,1,0,market_timing,bonds_rates,reversal_mean_reversion,forecast_rank_template,monthly,3y|3y,W1577237067,lit_w1577237067_market_timing,Total factor productivity and the role of entrepreneurship
de35bd1444e9bceb,market_timing|bonds_rates|reversal_mean_reversion|forecast_rank_template|monthly|45y,1,1,0,market_timing,bonds_rates,reversal_mean_reversion,forecast_rank_template,monthly,45y,W3125523367,lit_w3125523367_market_timing,When Inequality Matters for Macro and Macro Matters for Inequality
cb849c9012b783ae,market_timing|bonds_rates|reversal_mean_reversion|forecast_rank_template|monthly|no_explicit_lookback,1,1,0,market_timing,bonds_rates,reversal_mean_reversion,forecast_rank_template,monthly,no_explicit_lookback,W7154700685,lit_w7154700685_market_timing,"Predicting Balance of Payment (BOP) Crisis, the Case for Zimbabwe"
fe1a940d9e093dc9,market_timing|bonds_rates|reversal_mean_reversion|forecast_rank_template|quarterly|34y|34y,1,1,0,market_timing,bonds_rates,reversal_mean_reversion,forecast_rank_template,quarterly,34y|34y,W2092413559,lit_w2092413559_market_timing,Fertility trends by social status
65b9bfc91f08d15e,market_timing|bonds_rates|reversal_mean_reversion|forecast_rank_template|quarterly|no_explicit_lookback,1,1,0,market_timing,bonds_rates,reversal_mean_reversion,forecast_rank_template,quarterly,no_explicit_lookback,W2264563725,lit_w2264563725_market_timing,Political Economy of Sovereign Debt: A Theory of Cycles of Populism and Austerity
e166114f7151c640,market_timing|bonds_rates|reversal_mean_reversion|forecast_rank_template|unspecified|17y|18y,1,0,1,market_timing,bonds_rates,reversal_mean_reversion,forecast_rank_template,unspecified,17y|18y,W7162644498,lit_w7162644498_market_timing,Neuropsychological effects of cannabis use by continent and age: a systematic review
362d1f65ea1df90d,market_timing|bonds_rates|reversal_mean_reversion|forecast_rank_template|unspecified|no_explicit_lookback,1,0,1,market_timing,bonds_rates,reversal_mean_reversion,forecast_rank_template,unspecified,no_explicit_lookback,W2140178312,lit_w2140178312_market_timing,Brain-Derived Neurotrophic Factor Produces Antidepressant Effects in Behavioral Models of Depression
75619f80d60d3b31,market_timing|bonds_rates|reversal_mean_reversion|forecast_rank_template|weekly|6m|6m,1,1,0,market_timing,bonds_rates,reversal_mean_reversion,forecast_rank_template,weekly,6m|6m,W7128435328,lit_w7128435328_market_timing,Beyond Silicon Valley: Lessons from accelerator programs in small innovation ecosystems
88693726a6a1a057,market_timing|bonds_rates|reversal_mean_reversion|hedge_safe_haven|quarterly|250y|250y,1,1,0,market_timing,bonds_rates,reversal_mean_reversion,hedge_safe_haven,quarterly,250y|250y,W2105304462,lit_w2105304462_market_timing,Does the Current Account Still Matter?
a867d33e88fcecf0,market_timing|bonds_rates|reversal_mean_reversion|long_short_cross_section|daily|no_explicit_lookback,1,1,0,market_timing,bonds_rates,reversal_mean_reversion,long_short_cross_section,daily,no_explicit_lookback,W7155681326,lit_w7155681326_market_timing,Review on Deep Network Accelerators Towards Healthcare and Biomedical Applications
e4bcc8e6d6492cc7,market_timing|bonds_rates|reversal_mean_reversion|long_short_cross_section|monthly|45d|45d,1,1,0,market_timing,bonds_rates,reversal_mean_reversion,long_short_cross_section,monthly,45d|45d,W7139146619,lit_w7139146619_market_timing,From Natural Language to Executable Option Strategies via Large Language Models
11d1dc2842cf7f20,market_timing|bonds_rates|reversal_mean_reversion|market_timing|quarterly|no_explicit_lookback,1,1,0,market_timing,bonds_rates,reversal_mean_reversion,market_timing,quarterly,no_explicit_lookback,W3124819828,lit_w3124819828_market_timing,Incentives and tranche retention in securitisation: a screening model
c892df8dc65cd195,market_timing|bonds_rates|reversal_mean_reversion|rotation_allocation|daily|30y|30y,1,1,0,market_timing,bonds_rates,reversal_mean_reversion,rotation_allocation,daily,30y|30y,W4410420666,lit_w4410420666_market_timing,Unobserved expected returns in a diffusive price process: is filtering effective?
997d4ac4756eff79,market_timing|bonds_rates|reversal_mean_reversion|rotation_allocation|monthly|8y|96m,1,1,0,market_timing,bonds_rates,reversal_mean_reversion,rotation_allocation,monthly,8y|96m,W3126103532,lit_w3126103532_market_timing,The Long-Run Effects of Monetary Policy
47b705f5ff73a6b8,market_timing|bonds_rates|sentiment_news|forecast_rank_template|daily|30y,1,1,0,market_timing,bonds_rates,sentiment_news,forecast_rank_template,daily,30y,W2584659073,lit_w2584659073_market_timing,Field or Fields? Building the Scaffolding for Cumulation of Research on Institutional Fields
9f0beebd6ab68d49,market_timing|bonds_rates|sentiment_news|forecast_rank_template|daily|60d|300d,1,1,0,market_timing,bonds_rates,sentiment_news,forecast_rank_template,daily,60d|300d,W7127350533,lit_w7127350533_market_timing,Traditional socio-cultural practices in Himalayan food systems for climate adaptation
4495edc66e7897e6,market_timing|bonds_rates|sentiment_news|forecast_rank_template|intraday|19y|19y,1,1,0,market_timing,bonds_rates,sentiment_news,forecast_rank_template,intraday,19y|19y,W7131348578,lit_w7131348578_market_timing,The Dynamic Assembly of an Emotionality of Togetherness in L+ Group Discussion
acfc29af692a9b9a,market_timing|bonds_rates|sentiment_news|rotation_allocation|daily|50y,1,1,0,market_timing,bonds_rates,sentiment_news,rotation_allocation,daily,50y,W4280541590,lit_w4280541590_market_timing,Foundations of plasma surface functionalization of polymers for industrial and biological applications
b9fca1c78ceddb8b,market_timing|bonds_rates|sentiment_news|rotation_allocation|weekly|2y|2y,1,1,0,market_timing,bonds_rates,sentiment_news,rotation_allocation,weekly,2y|2y,W4323804403,lit_w4323804403_market_timing,Sex differences in type 2 diabetes
8e80f956b84ba03e,market_timing|bonds_rates|value_quality_factor|forecast_rank_template|annual|000y|000y,1,0,1,market_timing,bonds_rates,value_quality_factor,forecast_rank_template,annual,000y|000y,W2119739576,lit_w2119739576_market_timing,"Climate change and Australian marine and freshwater environments, fishes and fisheries: synthesis and options for adaptation"
260482dae9e19a1c,market_timing|bonds_rates|value_quality_factor|forecast_rank_template|annual|10y|10y,1,0,1,market_timing,bonds_rates,value_quality_factor,forecast_rank_template,annual,10y|10y,W7161581872,lit_w7161581872_market_timing,Research on the Coupling Coordination and Influencing Factors of Digital Inclusive Finance and Agricultural Industrial Chain Resilience
cf3bce3aed2b3c55,market_timing|bonds_rates|value_quality_factor|forecast_rank_template|annual|15y|15y,1,0,1,market_timing,bonds_rates,value_quality_factor,forecast_rank_template,annual,15y|15y,W7125252604,lit_w7125252604_market_timing,Disassembly of end-of-life automotive traction battery packs: A cost analysis and benchmark of distinct technological approaches
2e69de43c86b3963,market_timing|bonds_rates|value_quality_factor|forecast_rank_template|annual|18m|5y,1,0,1,market_timing,bonds_rates,value_quality_factor,forecast_rank_template,annual,18m|5y,W4292148468,lit_w4292148468_market_timing,Biological Impacts of Marine Heatwaves
d0dc6e7bec821f2f,market_timing|bonds_rates|value_quality_factor|forecast_rank_template|annual|18y|3y,1,0,1,market_timing,bonds_rates,value_quality_factor,forecast_rank_template,annual,18y|3y,W4407137724,lit_w4407137724_market_timing,Green Bond Issuance Strategies: A Stackelberg Approach with Empirical Evidence from Europe
a718ca1935c9d4ee,market_timing|bonds_rates|value_quality_factor|forecast_rank_template|annual|20y|20y,1,0,1,market_timing,bonds_rates,value_quality_factor,forecast_rank_template,annual,20y|20y,W7155554578,lit_w7155554578_market_timing,Islamic Finance and Energy Efficiency Investments: Mapping Trends via Bibliometrics
c727c2908e48cdbd,market_timing|bonds_rates|value_quality_factor|forecast_rank_template|annual|21d|21d,1,0,1,market_timing,bonds_rates,value_quality_factor,forecast_rank_template,annual,21d|21d,W7152586815,lit_w7152586815_market_timing,Longleaf Pine
1a2bb0ec715888b8,market_timing|bonds_rates|value_quality_factor|forecast_rank_template|annual|32y,1,0,1,market_timing,bonds_rates,value_quality_factor,forecast_rank_template,annual,32y,W7162076849,lit_w7162076849_market_timing,Global research trends on the anticancer potential of Ficus spp.: a bibliometric analysis
e219ef4069fb271b,market_timing|bonds_rates|value_quality_factor|forecast_rank_template|annual|35y|35y,1,0,1,market_timing,bonds_rates,value_quality_factor,forecast_rank_template,annual,35y|35y,W3000386050,lit_w3000386050_market_timing,2018 Cost of Wind Energy Review
e31e922b2ce7d76b,market_timing|bonds_rates|value_quality_factor|forecast_rank_template|annual|3m,1,0,1,market_timing,bonds_rates,value_quality_factor,forecast_rank_template,annual,3m,W4319661580,lit_w4319661580_market_timing,Lights and GDP relationship: What does the computer tell us?
315322ca6dde08d0,market_timing|bonds_rates|value_quality_factor|forecast_rank_template|annual|3m|3m,1,0,1,market_timing,bonds_rates,value_quality_factor,forecast_rank_template,annual,3m|3m,W7135170017,lit_w7135170017_market_timing,Formulation and Optimization of Dexrabeprazole Mucoadhesive Buccal Tablets for Enhanced Bioavailability
910ea13dc14c50cc,market_timing|bonds_rates|value_quality_factor|forecast_rank_template|annual|3y|3y,1,0,1,market_timing,bonds_rates,value_quality_factor,forecast_rank_template,annual,3y|3y,W7127913837,lit_w7127913837_market_timing,Research on the characteristics of spatial and temporal differentiation and driving factors of green development — from the perspective of the counties in China
e1e043a48865b482,market_timing|bonds_rates|value_quality_factor|forecast_rank_template|annual|40y|40y,1,0,1,market_timing,bonds_rates,value_quality_factor,forecast_rank_template,annual,40y|40y,W7160554143,lit_w7160554143_market_timing,Long-term trends in resources for Cooperative Extension in the United States
