asset_type,identity,owner,purpose,product,status,canonical_replacement,retention_class,last_verified_at,decision,sha_or_id
artifact_family,gtbi-v{n}-framework-gate-wheelhouse-{n}-{n},github-user:271768688,artifact naming family with 8 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-merge-recovery-framework-gate-campaign-state-after-recovery-{n}-{n}-{n},github-user:271768688,artifact naming family with 2 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-merge-recovery-framework-gate-campaign-state-initial-{n}-{n},github-user:271768688,artifact naming family with 2 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-merge-recovery-framework-gate-campaign-state-merged-{n}-{n},github-user:271768688,artifact naming family with 2 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-merge-recovery-framework-gate-campaign-state-verified-{n}-{n},github-user:271768688,artifact naming family with 2 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-merge-recovery-framework-gate-contract-{n}-{n},github-user:271768688,artifact naming family with 2 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-merge-recovery-framework-gate-environment-{n}-{n},github-user:271768688,artifact naming family with 2 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-merge-recovery-framework-gate-pilot-{n}-{n},github-user:271768688,artifact naming family with 2 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-merge-recovery-framework-gate-plan-{n}-{n},github-user:271768688,artifact naming family with 2 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-merge-recovery-framework-gate-preflight-{n}-{n},github-user:271768688,artifact naming family with 2 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-merge-recovery-framework-gate-prepared-{n}-{n},github-user:271768688,artifact naming family with 2 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-merge-recovery-framework-gate-recovery-wave-{n}-{n}-{n},github-user:271768688,artifact naming family with 2 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-merge-recovery-framework-gate-results,github-user:271768688,artifact naming family with 2 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-merge-recovery-framework-gate-sealed-final-stage-{n}-{n},github-user:271768688,artifact naming family with 2 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-merge-recovery-framework-gate-shard-g{n}-s{n}-a-{uuid},github-user:271768688,artifact naming family with 8 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-merge-recovery-framework-gate-smoke-{n}-{n},github-user:271768688,artifact naming family with 2 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-merge-recovery-framework-gate-timeline-{n}-{n},github-user:271768688,artifact naming family with 2 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-merge-recovery-framework-gate-unsealed-final-stage-{n}-{n},github-user:271768688,artifact naming family with 2 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-merge-recovery-framework-gate-verified-stage-{n}-{n},github-user:271768688,artifact naming family with 2 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-merge-recovery-framework-gate-wheelhouse-{n}-{n},github-user:271768688,artifact naming family with 2 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-new-reference-benchmark-{n},github-user:271768688,artifact naming family with 2 records,GTBI_V7_CANONICAL_SUCCESSOR_1,inventoried,gtbi-v{n}-new-reference-benchmark-{n},canonical_scientific,2026-08-03T05:47:25.644301Z,keep,
artifact_family,gtbi-v{n}-new-reference-historical-data-{n},github-user:271768688,artifact naming family with 7 records,GTBI_V7_CANONICAL_SUCCESSOR_1,inventoried,gtbi-v{n}-new-reference-historical-data-{n},canonical_scientific,2026-08-03T05:47:25.644301Z,keep,
artifact_family,gtbi-v{n}-new-reference-historical-results,github-user:271768688,artifact naming family with 1 records,GTBI_V7_CANONICAL_SUCCESSOR_1,inventoried,gtbi-v{n}-new-reference-historical-results,canonical_scientific,2026-08-03T05:47:25.644301Z,keep,
artifact_family,gtbi-v{n}-new-reference-plan-{n},github-user:271768688,artifact naming family with 7 records,GTBI_V7_CANONICAL_SUCCESSOR_1,inventoried,gtbi-v{n}-new-reference-plan-{n},canonical_scientific,2026-08-03T05:47:25.644301Z,keep,
artifact_family,gtbi-v{n}-new-reference-preservation-{n},github-user:271768688,artifact naming family with 1 records,GTBI_V7_CANONICAL_SUCCESSOR_1,inventoried,gtbi-v{n}-new-reference-preservation-{n},canonical_scientific,2026-08-03T05:47:25.644301Z,keep,
artifact_family,gtbi-v{n}-new-reference-smoke-{n},github-user:271768688,artifact naming family with 1 records,GTBI_V7_CANONICAL_SUCCESSOR_1,inventoried,gtbi-v{n}-new-reference-smoke-{n},canonical_scientific,2026-08-03T05:47:25.644301Z,keep,
artifact_family,gtbi-v{n}-plan-{n},github-user:271768688,artifact naming family with 2 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-preservation-lease-{n},github-user:271768688,artifact naming family with 1 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-runner-{n}-{n},github-user:271768688,artifact naming family with 90 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-smoke-worker-{n}-{n},github-user:271768688,artifact naming family with 200 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-state-controller-g{n}-github-actions-envelope-v{n}-{n},github-user:271768688,artifact naming family with 1 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-state-controller-g{n}-owner-close-v{n}-{n},github-user:271768688,artifact naming family with 1 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-state-controller-g{n}-provider-terms-acceptance-v{n}-{n},github-user:271768688,artifact naming family with 2 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-state-controller-g{n}-reproducibility-classification-v{n}-{n},github-user:271768688,artifact naming family with 2 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-state-controller-g{n}-retention-policy-v{n}-{n},github-user:271768688,artifact naming family with 2 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-state-controller-g{n}-scientific-asset-contract-v{n}-{n},github-user:271768688,artifact naming family with 1 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-state-controller-g{n}-v{n}-input-identity-no-baseline-v{n}-{n},github-user:271768688,artifact naming family with 1 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-state-controller-g{n}-v{n}-production-promotion-restore-v{n}-{n},github-user:271768688,artifact naming family with 1 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-state-controller-g{n}a-identity-close-v{n}-{n},github-user:271768688,artifact naming family with 1 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-state-controller-g{n}a-minimum-governance-close-v{n}-{n},github-user:271768688,artifact naming family with 4 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-state-controller-g{n}a-owner-auth-close-v{n}-{n},github-user:271768688,artifact naming family with 2 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-state-controller-g{n}b-codeowners-owner-v{n}-{n},github-user:271768688,artifact naming family with 2 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-state-controller-g{n}b-preservation-owner-v{n}-{n},github-user:271768688,artifact naming family with 2 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-state-controller-g{n}b-role-registry-close-v{n}-{n},github-user:271768688,artifact naming family with 2 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-state-controller-g{n}b-stage-two-owner-v{n}-{n},github-user:271768688,artifact naming family with 2 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-state-controller-state-controller-smoke-v{n}-{n},github-user:271768688,artifact naming family with 1 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,gtbi-v{n}-worker-{n}-attempt-{n}-run-{n},github-user:271768688,artifact naming family with 460 records,GTBI_HISTORICAL_RESEARCH,inventoried,gtbi_v7_new_reference_v1,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,literature-campaign-data-sp{n}_down_alpha_{n}_real_{n}_v{n},github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,literature-campaign-data-sp{n}_down_papers_curated_precision_v{n},github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,literature-campaign-data-sp{n}_down_papers_curated_precision_v{n}_{n}x,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,literature-campaign-data-sp{n}_down_papers_curated_v{n},github-user:271768688,artifact naming family with 3 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,literature-campaign-prepare-sp{n}_down_alpha_{n}_real_{n}_v{n},github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,literature-campaign-prepare-sp{n}_down_papers_curated_precision_v{n},github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,literature-campaign-prepare-sp{n}_down_papers_curated_precision_v{n}_{n}x,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,literature-campaign-prepare-sp{n}_down_papers_curated_v{n},github-user:271768688,artifact naming family with 3 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,literature-campaign-sp{n}_down_alpha_{n}_real_{n}_v{n}-chunk-{n},github-user:271768688,artifact naming family with 180 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,literature-campaign-sp{n}_down_papers_curated_precision_v{n}-chunk-{n},github-user:271768688,artifact naming family with 355 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,literature-campaign-sp{n}_down_papers_curated_precision_v{n}-results,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,literature-campaign-sp{n}_down_papers_curated_precision_v{n}_{n}x-chunk-{n},github-user:271768688,artifact naming family with 355 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,literature-campaign-sp{n}_down_papers_curated_precision_v{n}_{n}x-results,github-user:271768688,artifact naming family with 1 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,literature-campaign-sp{n}_down_papers_curated_v{n}-chunk-{n},github-user:271768688,artifact naming family with 1065 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,literature-campaign-sp{n}_down_papers_curated_v{n}-results,github-user:271768688,artifact naming family with 2 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
artifact_family,literature-pdf-manifest-{n},github-user:271768688,artifact naming family with 5 records,AURORA_RESEARCH,inventoried,none,historical_reference,2026-08-03T05:47:25.644301Z,archive,
